White border ratio: 0.66;
Color code ratio: 0.15;
Demand ratio: 0.2;
Number of slots: 7;
Number of designs: 81;
Number of customer-specific designs: 70;
Number of standard designs: 11;
Setup costs: 540;
Max number of different color codes: 2;
ID, Color, White border, Standard, Overproduction costs, Demand:
1, 3, 1, 0, 0.0035, 45000;
2, 7, 0, 0, 0.0035, 56000;
3, 3, 0, 0, 0.0035, 45000;
4, 2, 0, 0, 0.0035, 45000;
5, 10, 1, 0, 0.0035, 18500;
6, 2, 1, 0, 0.0035, 29000;
7, 1, 1, 0, 0.0035, 72000;
8, 9, 0, 0, 0.0035, 34500;
9, 5, 0, 0, 0.0035, 56000;
10, 9, 0, 0, 0.0035, 7500;
11, 5, 0, 0, 0.0035, 45000;
12, 2, 1, 0, 0.0035, 45000;
13, 8, 1, 0, 0.0035, 66500;
14, 2, 1, 0, 0.0035, 66500;
15, 7, 1, 0, 0.0035, 7500;
16, 10, 1, 0, 0.0035, 66500;
17, 5, 1, 0, 0.0035, 56000;
18, 5, 1, 0, 0.0035, 29000;
19, 3, 1, 0, 0.0035, 66500;
20, 9, 0, 0, 0.0035, 50500;
21, 1, 1, 0, 0.0035, 13000;
22, 5, 1, 0, 0.0035, 50500;
23, 10, 1, 0, 0.0035, 29000;
24, 1, 0, 0, 0.0035, 29000;
25, 11, 1, 0, 0.0035, 77500;
26, 3, 1, 0, 0.0035, 7500;
27, 8, 1, 0, 0.0035, 77500;
28, 9, 1, 0, 0.0035, 66500;
29, 1, 1, 0, 0.0035, 29000;
30, 3, 1, 0, 0.0035, 50500;
31, 11, 0, 0, 0.0035, 50500;
32, 5, 1, 0, 0.0035, 24000;
33, 11, 1, 0, 0.0035, 61000;
34, 9, 1, 0, 0.0035, 77500;
35, 9, 0, 0, 0.0035, 72000;
36, 3, 0, 0, 0.0035, 29000;
37, 6, 0, 0, 0.0035, 29000;
38, 5, 1, 0, 0.0035, 56000;
39, 1, 1, 0, 0.0035, 40000;
40, 1, 1, 0, 0.0035, 7500;
41, 7, 0, 0, 0.0035, 40000;
42, 1, 0, 0, 0.0035, 50500;
43, 10, 1, 0, 0.0035, 72000;
44, 1, 1, 0, 0.0035, 77500;
45, 9, 0, 0, 0.0035, 13000;
46, 10, 1, 0, 0.0035, 40000;
47, 1, 0, 0, 0.0035, 7500;
48, 5, 1, 0, 0.0035, 40000;
49, 5, 1, 0, 0.0035, 29000;
50, 10, 0, 0, 0.0035, 77500;
51, 2, 1, 0, 0.0035, 50500;
52, 5, 1, 0, 0.0035, 7500;
53, 8, 1, 0, 0.0035, 77500;
54, 3, 1, 0, 0.0035, 56000;
55, 11, 0, 0, 0.0035, 24000;
56, 3, 1, 0, 0.0035, 29000;
57, 5, 1, 0, 0.0035, 61000;
58, 6, 0, 0, 0.0035, 61000;
59, 5, 1, 0, 0.0035, 24000;
60, 1, 0, 0, 0.0035, 18500;
61, 8, 1, 0, 0.0035, 29000;
62, 4, 1, 0, 0.0035, 40000;
63, 9, 1, 0, 0.0035, 34500;
64, 5, 1, 0, 0.0035, 72000;
65, 8, 0, 0, 0.0035, 7500;
66, 1, 1, 0, 0.0035, 7500;
67, 6, 1, 0, 0.0035, 13000;
68, 4, 1, 0, 0.0035, 45000;
69, 1, 1, 0, 0.0035, 18500;
70, 5, 0, 0, 0.0035, 13000;
71, 3, 0, 1, 0.001, 0;
72, 7, 0, 1, 0.001, 0;
73, 2, 0, 1, 0.001, 0;
74, 10, 0, 1, 0.001, 0;
75, 1, 0, 1, 0.001, 0;
76, 9, 0, 1, 0.001, 0;
77, 5, 0, 1, 0.001, 0;
78, 8, 0, 1, 0.001, 0;
79, 11, 0, 1, 0.001, 0;
80, 6, 0, 1, 0.001, 0;
81, 4, 0, 1, 0.001, 0;
